1.3604 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
  Referenced from: /Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so
  Reason: Incompatible library version: _pyo.so requires version 10.0.0 or later, but liblo.7.dylib provides version 9.0.0
4767.0955 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4767.4465 	DATA 	Keypress: space
4768.0123 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4768.0960 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4768.5137 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4768.6123 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4768.9967 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4769.0804 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4769.9967 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4770.0967 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4770.9154 	DATA 	Keypress: space
4771.5138 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4771.5825 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4772.0306 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4772.0979 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4772.5146 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4772.5977 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4772.9974 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4773.0814 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4773.4811 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4773.5980 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4773.9813 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4774.0483 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4774.5153 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4774.5647 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4774.9329 	DATA 	Keypress: space
4775.4821 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4775.6488 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4776.0656 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4776.1156 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4776.5841 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4776.5996 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4777.0323 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4777.0821 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4777.4826 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4777.6320 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4777.9994 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4778.1160 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4778.4828 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4778.5835 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4778.9178 	DATA 	Keypress: space
4779.4835 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4779.6520 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4780.0352 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4780.1826 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4780.5173 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4780.6341 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4781.5344 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4781.6193 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4782.0032 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4782.1344 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4782.5854 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4782.6195 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4782.9529 	DATA 	Keypress: space
4783.4859 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4783.6516 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4784.0348 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4784.1352 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4785.0030 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4785.1690 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4785.4858 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4785.6859 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4786.0364 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4786.2023 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4786.5531 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4786.6546 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4786.9538 	DATA 	Keypress: space
4787.5040 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4787.7201 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4788.0196 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4788.1541 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
